cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,Dates,Time,Year
2321,24.0,24.0,57.0,12.0,Clear,0.0,0.0,Summer,2015-08-21,19,2015
1607,22.5,22.5,61.0,10.0,Clear,0.0,0.0,Summer,2015-08-21,20,2015
1079,22.0,22.0,65.0,8.0,Clear,0.0,0.0,Summer,2015-08-21,21,2015
912,20.5,20.5,71.0,9.0,Clear,0.0,0.0,Summer,2015-08-21,22,2015
867,20.0,20.0,73.0,7.0,Clear,0.0,0.0,Summer,2015-08-21,23,2015
768,19.0,19.0,78.0,7.0,Clear,0.0,1.0,Summer,2015-08-22,0,2015
530,19.0,19.0,75.5,2.0,Clear,0.0,1.0,Summer,2015-08-22,1,2015
406,18.5,18.5,80.5,4.0,Clear,0.0,1.0,Summer,2015-08-22,2,2015
247,18.0,18.0,83.0,3.0,Clear,0.0,1.0,Summer,2015-08-22,3,2015
169,17.5,17.5,85.5,4.0,Clear,0.0,1.0,Summer,2015-08-22,4,2015
122,17.0,17.0,88.0,5.0,Clear,0.0,1.0,Summer,2015-08-22,5,2015
162,17.0,17.0,88.0,6.0,Clear,0.0,1.0,Summer,2015-08-22,6,2015
362,18.5,18.5,80.5,5.0,Clear,0.0,1.0,Summer,2015-08-22,7,2015
642,20.0,20.0,73.5,7.0,Clear,0.0,1.0,Summer,2015-08-22,8,2015
1298,22.5,22.5,65.0,10.0,Clear,0.0,1.0,Summer,2015-08-22,9,2015
2007,24.0,24.0,61.0,12.0,Clear,0.0,1.0,Summer,2015-08-22,10,2015
2681,26.0,27.0,58.0,11.0,Clear,0.0,1.0,Summer,2015-08-22,11,2015
3358,28.5,28.5,46.5,17.0,Clear,0.0,1.0,Summer,2015-08-22,12,2015
3692,30.0,30.0,40.0,18.0,Clear,0.0,1.0,Summer,2015-08-22,13,2015
3883,30.0,29.5,39.0,22.0,Clear,0.0,1.0,Summer,2015-08-22,14,2015
3963,30.0,29.0,36.5,23.0,Clear,0.0,1.0,Summer,2015-08-22,15,2015
3999,29.0,29.0,40.0,21.0,Clear,0.0,1.0,Summer,2015-08-22,16,2015
3798,29.0,29.0,40.0,20.5,Clear,0.0,1.0,Summer,2015-08-22,17,2015
3502,28.0,28.0,40.0,19.0,Clear,0.0,1.0,Summer,2015-08-22,18,2015
2843,27.0,27.0,42.0,15.0,Clear,0.0,1.0,Summer,2015-08-22,19,2015
2045,23.5,23.5,61.0,16.0,Clear,0.0,1.0,Summer,2015-08-22,20,2015
1333,22.5,22.5,67.0,14.0,Clear,0.0,1.0,Summer,2015-08-22,21,2015
1233,21.5,21.5,69.0,15.0,Clear,0.0,1.0,Summer,2015-08-22,22,2015
1144,21.0,21.0,69.0,18.5,Clear,0.0,1.0,Summer,2015-08-22,23,2015
906,21.0,21.0,66.5,19.0,Clear,0.0,1.0,Summer,2015-08-23,0,2015
652,20.5,20.5,66.5,19.5,Clear,0.0,1.0,Summer,2015-08-23,1,2015
513,20.0,20.0,69.0,19.5,Clear,0.0,1.0,Summer,2015-08-23,2,2015
353,19.5,19.5,71.0,18.0,Clear,0.0,1.0,Summer,2015-08-23,3,2015
216,18.5,18.5,75.5,19.5,Clear,0.0,1.0,Summer,2015-08-23,4,2015
150,18.0,18.0,78.0,16.0,Clear,0.0,1.0,Summer,2015-08-23,5,2015
177,19.0,19.0,70.5,18.0,Clear,0.0,1.0,Summer,2015-08-23,6,2015
259,19.5,19.5,66.0,25.0,Clear,0.0,1.0,Summer,2015-08-23,7,2015
447,20.5,20.5,62.0,22.0,Clear,0.0,1.0,Summer,2015-08-23,8,2015
1028,22.0,22.0,55.0,20.0,Clear,0.0,1.0,Summer,2015-08-23,9,2015
1818,22.0,22.0,55.0,13.0,Clear,0.0,1.0,Summer,2015-08-23,10,2015
2470,22.0,22.0,63.0,10.0,Broken Clouds,0.0,1.0,Summer,2015-08-23,11,2015
1216,20.5,20.5,75.5,12.0,Rain,0.0,1.0,Summer,2015-08-23,12,2015
462,19.5,19.5,85.5,13.5,Rain,0.0,1.0,Summer,2015-08-23,13,2015
1311,18.5,18.5,80.5,18.5,Scattered Clouds,0.0,1.0,Summer,2015-08-23,14,2015
2041,20.0,20.0,66.5,24.0,Broken Clouds,0.0,1.0,Summer,2015-08-23,15,2015
2393,20.5,20.5,58.5,19.5,Scattered Clouds,0.0,1.0,Summer,2015-08-23,16,2015
2579,20.5,20.5,58.5,16.0,Broken Clouds,0.0,1.0,Summer,2015-08-23,17,2015
2552,20.0,20.0,60.0,20.5,Scattered Clouds,0.0,1.0,Summer,2015-08-23,18,2015
2039,19.5,19.5,58.0,19.0,Clear,0.0,1.0,Summer,2015-08-23,19,2015
1362,18.0,18.0,64.0,14.0,Clear,0.0,1.0,Summer,2015-08-23,20,2015
782,17.0,17.0,70.5,10.0,Clear,0.0,1.0,Summer,2015-08-23,21,2015
750,16.0,16.0,77.0,10.0,Clear,0.0,1.0,Summer,2015-08-23,22,2015
525,15.5,15.5,79.5,8.0,Clear,0.0,1.0,Summer,2015-08-23,23,2015
287,15.0,15.0,82.0,6.5,Clear,0.0,0.0,Summer,2015-08-24,0,2015
152,15.0,15.0,85.0,5.0,Clear,0.0,0.0,Summer,2015-08-24,1,2015
120,14.5,14.5,88.0,8.0,Clear,0.0,0.0,Summer,2015-08-24,2,2015
71,15.0,15.0,85.0,7.5,Clear,0.0,0.0,Summer,2015-08-24,3,2015
58,14.5,14.5,88.0,7.5,Rain,0.0,0.0,Summer,2015-08-24,4,2015
141,15.0,15.0,88.0,10.0,Scattered Clouds,0.0,0.0,Summer,2015-08-24,5,2015
536,15.0,15.0,94.0,7.0,Rain,0.0,0.0,Summer,2015-08-24,6,2015
1417,15.0,15.0,91.0,8.0,Rain,0.0,0.0,Summer,2015-08-24,7,2015
3077,16.0,16.0,88.0,11.0,Rain,0.0,0.0,Summer,2015-08-24,8,2015
787,16.0,16.0,88.0,19.5,Rain,0.0,0.0,Summer,2015-08-24,9,2015
187,15.0,15.0,94.0,16.0,Rain,0.0,0.0,Summer,2015-08-24,10,2015
303,15.5,15.5,91.0,9.0,Rain,0.0,0.0,Summer,2015-08-24,11,2015
610,16.5,16.5,91.0,14.0,Broken Clouds,0.0,0.0,Summer,2015-08-24,12,2015
765,17.0,17.0,88.0,16.0,Rain,0.0,0.0,Summer,2015-08-24,13,2015
672,18.0,18.0,83.0,14.0,Rain,0.0,0.0,Summer,2015-08-24,14,2015
601,17.0,17.0,88.0,12.0,Rain,0.0,0.0,Summer,2015-08-24,15,2015
728,17.0,17.0,88.0,14.0,Rain,0.0,0.0,Summer,2015-08-24,16,2015
1802,16.0,16.0,91.0,16.0,Rain,0.0,0.0,Summer,2015-08-24,17,2015
2141,17.0,17.0,85.5,15.0,Rain,0.0,0.0,Summer,2015-08-24,18,2015
1183,17.0,17.0,83.0,19.0,Broken Clouds,0.0,0.0,Summer,2015-08-24,19,2015
639,16.0,16.0,85.5,18.5,Rain,0.0,0.0,Summer,2015-08-24,20,2015
427,16.0,16.0,83.0,21.5,Rain,0.0,0.0,Summer,2015-08-24,21,2015
393,15.5,15.5,85.5,23.0,Rain,0.0,0.0,Summer,2015-08-24,22,2015
303,15.5,15.5,85.5,23.0,Scattered Clouds,0.0,0.0,Summer,2015-08-24,23,2015
156,15.0,15.0,85.0,22.0,Scattered Clouds,0.0,0.0,Summer,2015-08-25,0,2015
143,15.0,15.0,88.0,23.0,Scattered Clouds,0.0,0.0,Summer,2015-08-25,1,2015
63,15.0,15.0,79.5,23.0,Broken Clouds,0.0,0.0,Summer,2015-08-25,2,2015
39,14.5,14.5,82.5,20.0,Scattered Clouds,0.0,0.0,Summer,2015-08-25,3,2015
43,14.0,14.0,85.0,20.5,Scattered Clouds,0.0,0.0,Summer,2015-08-25,4,2015
140,13.0,13.0,88.0,18.5,Scattered Clouds,0.0,0.0,Summer,2015-08-25,5,2015
720,13.0,13.0,82.0,17.0,Scattered Clouds,0.0,0.0,Summer,2015-08-25,6,2015
2291,13.5,13.5,79.5,18.0,Clear,0.0,0.0,Summer,2015-08-25,7,2015
4440,15.5,15.5,70.0,17.0,Clear,0.0,0.0,Summer,2015-08-25,8,2015
2327,16.5,16.5,63.5,19.5,Scattered Clouds,0.0,0.0,Summer,2015-08-25,9,2015
1213,17.5,17.5,66.0,22.0,Scattered Clouds,0.0,0.0,Summer,2015-08-25,10,2015
1070,18.0,18.0,64.0,24.0,Scattered Clouds,0.0,0.0,Summer,2015-08-25,11,2015
1008,17.5,17.5,64.0,20.0,Rain,0.0,0.0,Summer,2015-08-25,12,2015
314,15.5,15.5,85.5,16.5,Rain,0.0,0.0,Summer,2015-08-25,13,2015
377,15.5,15.5,88.0,17.0,Rain,0.0,0.0,Summer,2015-08-25,14,2015
792,16.0,16.0,88.0,18.0,Rain,0.0,0.0,Summer,2015-08-25,15,2015
1246,17.0,17.0,88.0,17.0,Rain,0.0,0.0,Summer,2015-08-25,16,2015
3000,19.0,19.0,85.5,17.5,Broken Clouds,0.0,0.0,Summer,2015-08-25,17,2015
3348,19.5,19.5,78.0,24.0,Scattered Clouds,0.0,0.0,Summer,2015-08-25,18,2015
2158,18.5,18.5,78.0,24.0,Scattered Clouds,0.0,0.0,Summer,2015-08-25,19,2015
1246,18.0,18.0,78.0,24.0,Scattered Clouds,0.0,0.0,Summer,2015-08-25,20,2015
834,18.0,18.0,78.0,24.0,Scattered Clouds,0.0,0.0,Summer,2015-08-25,21,2015
727,17.0,17.0,80.0,17.0,Broken Clouds,0.0,0.0,Summer,2015-08-25,22,2015
457,17.0,17.0,80.0,19.0,Scattered Clouds,0.0,0.0,Summer,2015-08-25,23,2015
228,17.0,17.0,83.0,18.0,Broken Clouds,0.0,0.0,Summer,2015-08-26,0,2015
129,17.0,17.0,85.5,11.0,Broken Clouds,0.0,0.0,Summer,2015-08-26,1,2015
79,18.0,18.0,85.5,14.0,Broken Clouds,0.0,0.0,Summer,2015-08-26,2,2015
52,18.0,18.0,88.0,21.0,Rain,0.0,0.0,Summer,2015-08-26,3,2015
58,18.5,18.5,85.5,22.0,Rain,0.0,0.0,Summer,2015-08-26,4,2015
107,18.5,18.5,83.0,26.0,Rain,0.0,0.0,Summer,2015-08-26,5,2015
661,19.0,19.0,78.0,25.0,Broken Clouds,0.0,0.0,Summer,2015-08-26,6,2015
1981,19.0,19.0,78.0,25.0,Broken Clouds,0.0,0.0,Summer,2015-08-26,7,2015
3629,19.0,19.0,78.0,27.0,Broken Clouds,0.0,0.0,Summer,2015-08-26,8,2015
930,19.0,19.0,83.0,25.0,Rain,0.0,0.0,Summer,2015-08-26,9,2015
599,18.5,18.5,83.0,22.0,Rain,0.0,0.0,Summer,2015-08-26,10,2015
270,18.0,18.0,85.5,14.0,Rain,0.0,0.0,Summer,2015-08-26,11,2015
568,20.0,20.0,78.0,31.0,Broken Clouds,0.0,0.0,Summer,2015-08-26,12,2015
371,20.5,20.5,75.5,28.5,Rain,0.0,0.0,Summer,2015-08-26,13,2015
319,20.0,20.0,78.0,33.0,Rain,0.0,0.0,Summer,2015-08-26,14,2015
472,19.0,19.0,85.5,24.0,Rain,0.0,0.0,Summer,2015-08-26,15,2015
1240,18.0,18.0,88.0,20.5,Rain,0.0,0.0,Summer,2015-08-26,16,2015
3115,19.0,19.0,80.5,23.0,Scattered Clouds,0.0,0.0,Summer,2015-08-26,17,2015
3327,19.0,19.0,73.0,24.0,Scattered Clouds,0.0,0.0,Summer,2015-08-26,18,2015
2189,18.0,18.0,73.0,22.0,Scattered Clouds,0.0,0.0,Summer,2015-08-26,19,2015
1322,17.0,17.0,73.0,20.5,Clear,0.0,0.0,Summer,2015-08-26,20,2015
842,16.0,16.0,77.0,17.0,Clear,0.0,0.0,Summer,2015-08-26,21,2015
745,16.0,16.0,80.0,17.0,Clear,0.0,0.0,Summer,2015-08-26,22,2015
505,16.0,16.0,80.0,17.0,Scattered Clouds,0.0,0.0,Summer,2015-08-26,23,2015
285,15.5,15.5,85.5,15.0,Clear,0.0,0.0,Summer,2015-08-27,0,2015
192,15.5,15.5,85.5,14.0,Scattered Clouds,0.0,0.0,Summer,2015-08-27,1,2015
89,16.0,16.0,83.0,15.0,Scattered Clouds,0.0,0.0,Summer,2015-08-27,2,2015
70,15.0,15.0,88.0,14.0,Scattered Clouds,0.0,0.0,Summer,2015-08-27,3,2015
70,15.5,15.5,85.5,14.0,Broken Clouds,0.0,0.0,Summer,2015-08-27,4,2015
119,15.0,15.0,85.0,12.0,Scattered Clouds,0.0,0.0,Summer,2015-08-27,5,2015
685,15.0,15.0,82.0,14.0,Scattered Clouds,0.0,0.0,Summer,2015-08-27,6,2015
2028,16.0,16.0,80.0,15.0,Scattered Clouds,0.0,0.0,Summer,2015-08-27,7,2015
3846,16.5,16.5,80.0,14.0,Scattered Clouds,0.0,0.0,Summer,2015-08-27,8,2015
1540,17.0,17.0,75.0,19.5,Scattered Clouds,0.0,0.0,Summer,2015-08-27,9,2015
999,17.5,17.5,72.5,24.0,Scattered Clouds,0.0,0.0,Summer,2015-08-27,10,2015
949,18.0,18.0,64.0,25.0,Scattered Clouds,0.0,0.0,Summer,2015-08-27,11,2015
1309,18.5,18.5,58.0,28.0,Scattered Clouds,0.0,0.0,Summer,2015-08-27,12,2015
1476,19.0,19.0,56.0,24.0,Scattered Clouds,0.0,0.0,Summer,2015-08-27,13,2015
1392,19.0,19.0,56.0,23.0,Scattered Clouds,0.0,0.0,Summer,2015-08-27,14,2015
1502,20.0,20.0,51.0,26.0,Scattered Clouds,0.0,0.0,Summer,2015-08-27,15,2015
2043,19.5,19.5,50.5,24.0,Scattered Clouds,0.0,0.0,Summer,2015-08-27,16,2015
3540,19.0,19.0,52.0,24.0,Scattered Clouds,0.0,0.0,Summer,2015-08-27,17,2015
3158,18.5,18.5,58.0,15.0,Scattered Clouds,0.0,0.0,Summer,2015-08-27,18,2015
1810,16.0,16.0,80.0,16.5,Rain,0.0,0.0,Summer,2015-08-27,19,2015
1245,15.5,15.5,79.5,10.0,Scattered Clouds,0.0,0.0,Summer,2015-08-27,20,2015
882,15.0,15.0,82.0,9.0,Clear,0.0,0.0,Summer,2015-08-27,21,2015
713,15.0,15.0,82.0,12.0,Clear,0.0,0.0,Summer,2015-08-27,22,2015
586,15.0,15.0,82.0,13.0,Clear,0.0,0.0,Summer,2015-08-27,23,2015
393,15.0,15.0,82.0,12.0,Clear,0.0,0.0,Summer,2015-08-28,0,2015
223,14.5,14.5,85.0,11.0,Clear,0.0,0.0,Summer,2015-08-28,1,2015
146,14.0,14.0,88.0,8.0,Clear,0.0,0.0,Summer,2015-08-28,2,2015
75,13.5,13.5,88.0,11.0,Clear,0.0,0.0,Summer,2015-08-28,3,2015
77,13.0,13.0,88.0,10.0,Clear,0.0,0.0,Summer,2015-08-28,4,2015
121,13.0,13.0,88.0,8.0,Clear,0.0,0.0,Summer,2015-08-28,5,2015
621,12.5,12.5,85.0,8.0,Clear,0.0,0.0,Summer,2015-08-28,6,2015
1806,13.5,13.5,82.0,10.0,Clear,0.0,0.0,Summer,2015-08-28,7,2015
3486,15.5,15.5,74.5,13.0,Clear,0.0,0.0,Summer,2015-08-28,8,2015
2027,17.5,17.5,64.0,18.5,Scattered Clouds,0.0,0.0,Summer,2015-08-28,9,2015
1163,18.0,18.0,58.0,18.5,Scattered Clouds,0.0,0.0,Summer,2015-08-28,10,2015
1375,19.5,19.5,50.5,20.5,Scattered Clouds,0.0,0.0,Summer,2015-08-28,11,2015
1733,20.0,20.0,49.0,21.0,Scattered Clouds,0.0,0.0,Summer,2015-08-28,12,2015
1778,20.0,20.0,49.5,25.0,Scattered Clouds,0.0,0.0,Summer,2015-08-28,13,2015
1712,20.0,20.0,51.0,19.5,Scattered Clouds,0.0,0.0,Summer,2015-08-28,14,2015
1847,20.0,20.0,49.0,22.0,Scattered Clouds,0.0,0.0,Summer,2015-08-28,15,2015
2341,21.0,21.0,46.0,22.5,Scattered Clouds,0.0,0.0,Summer,2015-08-28,16,2015
3438,21.0,21.0,41.5,22.0,Scattered Clouds,0.0,0.0,Summer,2015-08-28,17,2015
2965,20.0,20.0,47.5,21.0,Scattered Clouds,0.0,0.0,Summer,2015-08-28,18,2015
1959,19.0,19.0,54.0,23.0,Clear,0.0,0.0,Summer,2015-08-28,19,2015
1339,17.5,17.5,64.0,17.0,Clear,0.0,0.0,Summer,2015-08-28,20,2015
870,17.0,17.0,73.0,16.0,Clear,0.0,0.0,Summer,2015-08-28,21,2015
760,16.0,16.0,74.5,11.0,Clear,0.0,0.0,Summer,2015-08-28,22,2015
695,16.0,16.0,74.5,11.0,Clear,0.0,0.0,Summer,2015-08-28,23,2015
690,16.0,16.0,72.0,10.0,Clear,0.0,1.0,Summer,2015-08-29,0,2015
515,16.0,16.0,70.0,10.0,Clear,0.0,1.0,Summer,2015-08-29,1,2015
295,16.0,16.0,74.5,9.0,Clear,0.0,1.0,Summer,2015-08-29,2,2015
227,15.5,15.5,79.5,9.0,Clear,0.0,1.0,Summer,2015-08-29,3,2015
147,16.0,16.0,77.0,6.5,Clear,0.0,1.0,Summer,2015-08-29,4,2015
126,16.0,16.0,80.0,6.5,Clear,0.0,1.0,Summer,2015-08-29,5,2015
164,16.0,16.0,83.0,6.0,Clear,0.0,1.0,Summer,2015-08-29,6,2015
276,16.0,16.0,83.0,6.5,Clear,0.0,1.0,Summer,2015-08-29,7,2015
488,17.0,17.0,77.0,6.5,Scattered Clouds,0.0,1.0,Summer,2015-08-29,8,2015
861,18.5,18.5,73.0,10.0,Scattered Clouds,0.0,1.0,Summer,2015-08-29,9,2015
1420,20.0,20.0,64.0,4.0,Clear,0.0,1.0,Summer,2015-08-29,10,2015
1940,21.5,21.0,48.5,12.0,Scattered Clouds,0.0,1.0,Summer,2015-08-29,11,2015
2165,21.0,21.0,53.0,15.0,Scattered Clouds,0.0,1.0,Summer,2015-08-29,12,2015
2495,21.5,21.5,55.0,9.0,Broken Clouds,0.0,1.0,Summer,2015-08-29,13,2015
2524,22.0,22.0,53.0,10.0,Scattered Clouds,0.0,1.0,Summer,2015-08-29,14,2015
2418,21.5,21.5,58.5,12.0,Scattered Clouds,0.0,1.0,Summer,2015-08-29,15,2015
1387,20.0,20.0,68.5,11.0,Rain,0.0,1.0,Summer,2015-08-29,16,2015
1009,19.0,19.0,78.0,6.5,Rain,0.0,1.0,Summer,2015-08-29,17,2015
1212,19.0,19.0,73.0,5.5,Rain,0.0,1.0,Summer,2015-08-29,18,2015
767,18.5,18.5,78.0,2.0,Rain,0.0,1.0,Summer,2015-08-29,19,2015
266,18.0,18.0,85.5,2.0,Rain,0.0,1.0,Summer,2015-08-29,20,2015
316,18.0,18.0,85.5,5.0,Rain,0.0,1.0,Summer,2015-08-29,21,2015
463,18.0,18.0,88.0,6.5,Scattered Clouds,0.0,1.0,Summer,2015-08-29,22,2015
447,18.0,18.0,88.0,6.0,Cloudy,0.0,1.0,Summer,2015-08-29,23,2015
434,17.5,17.5,88.0,6.5,Cloudy,0.0,1.0,Summer,2015-08-30,0,2015
387,17.0,17.0,85.5,6.5,Cloudy,0.0,1.0,Summer,2015-08-30,1,2015
330,17.0,17.0,83.0,7.5,Cloudy,0.0,1.0,Summer,2015-08-30,2,2015
272,17.0,17.0,83.0,7.5,Broken Clouds,0.0,1.0,Summer,2015-08-30,3,2015
194,17.0,17.0,83.0,6.5,Rain,0.0,1.0,Summer,2015-08-30,4,2015
112,16.0,16.0,88.0,5.0,Rain,0.0,1.0,Summer,2015-08-30,5,2015
137,16.0,16.0,88.0,7.5,Broken Clouds,0.0,1.0,Summer,2015-08-30,6,2015
188,16.5,16.5,82.5,6.5,Cloudy,0.0,1.0,Summer,2015-08-30,7,2015
278,17.0,17.0,77.0,8.0,Cloudy,0.0,1.0,Summer,2015-08-30,8,2015
774,17.5,17.5,75.0,11.0,Cloudy,0.0,1.0,Summer,2015-08-30,9,2015
1239,18.0,18.0,75.5,12.0,Broken Clouds,0.0,1.0,Summer,2015-08-30,10,2015
1708,19.0,19.0,75.5,17.0,Broken Clouds,0.0,1.0,Summer,2015-08-30,11,2015
1954,19.0,19.0,78.0,15.0,Broken Clouds,0.0,1.0,Summer,2015-08-30,12,2015
2064,19.0,19.0,78.0,13.0,Broken Clouds,0.0,1.0,Summer,2015-08-30,13,2015
2205,19.0,19.0,78.0,10.0,Broken Clouds,0.0,1.0,Summer,2015-08-30,14,2015
2257,20.0,20.0,73.0,10.0,Cloudy,0.0,1.0,Summer,2015-08-30,15,2015
2086,20.0,20.0,73.0,12.0,Broken Clouds,0.0,1.0,Summer,2015-08-30,16,2015
2012,19.0,19.0,78.0,12.0,Broken Clouds,0.0,1.0,Summer,2015-08-30,17,2015
1819,19.0,19.0,78.0,16.0,Broken Clouds,0.0,1.0,Summer,2015-08-30,18,2015
1377,18.0,18.0,83.0,13.0,Broken Clouds,0.0,1.0,Summer,2015-08-30,19,2015
913,18.0,18.0,78.0,13.0,Rain,0.0,1.0,Summer,2015-08-30,20,2015
833,17.5,17.5,80.5,13.0,Cloudy,0.0,1.0,Summer,2015-08-30,21,2015
683,17.0,17.0,83.0,12.0,Broken Clouds,0.0,1.0,Summer,2015-08-30,22,2015
716,17.0,17.0,83.0,11.0,Cloudy,0.0,1.0,Summer,2015-08-30,23,2015
425,16.5,16.5,82.5,9.5,Rain,1.0,0.0,Summer,2015-08-31,0,2015
235,16.0,16.0,88.0,10.0,Rain,1.0,0.0,Summer,2015-08-31,1,2015
233,16.0,16.0,88.0,11.0,Rain,1.0,0.0,Summer,2015-08-31,2,2015
158,16.0,16.0,88.0,6.5,Broken Clouds,1.0,0.0,Summer,2015-08-31,3,2015
140,16.0,16.0,88.0,6.0,Rain,1.0,0.0,Summer,2015-08-31,4,2015
116,15.5,15.5,91.0,8.0,Rain,1.0,0.0,Summer,2015-08-31,5,2015
93,15.0,15.0,94.0,8.0,Rain,1.0,0.0,Summer,2015-08-31,6,2015
73,15.0,15.0,94.0,7.5,Rain,1.0,0.0,Summer,2015-08-31,7,2015
203,15.0,15.0,94.0,11.0,Rain,1.0,0.0,Summer,2015-08-31,8,2015
310,16.0,16.0,88.0,11.0,Broken Clouds,1.0,0.0,Summer,2015-08-31,9,2015
163,16.0,16.0,88.0,10.0,Rain,1.0,0.0,Summer,2015-08-31,10,2015
180,15.0,15.0,94.0,11.0,Rain,1.0,0.0,Summer,2015-08-31,11,2015
294,15.0,15.0,94.0,10.0,Rain,1.0,0.0,Summer,2015-08-31,12,2015
290,15.5,15.5,91.0,9.0,Rain,1.0,0.0,Summer,2015-08-31,13,2015
631,16.0,16.0,88.0,10.0,Rain,1.0,0.0,Summer,2015-08-31,14,2015
789,16.0,16.0,88.0,16.0,Broken Clouds,1.0,0.0,Summer,2015-08-31,15,2015
1001,15.5,15.5,91.0,13.0,Rain,1.0,0.0,Summer,2015-08-31,16,2015
867,15.0,15.0,94.0,12.0,Rain,1.0,0.0,Summer,2015-08-31,17,2015
875,15.0,15.0,88.0,15.0,Broken Clouds,1.0,0.0,Summer,2015-08-31,18,2015
832,15.5,15.5,85.5,13.0,Broken Clouds,1.0,0.0,Summer,2015-08-31,19,2015
607,15.0,15.0,88.0,12.0,Broken Clouds,1.0,0.0,Summer,2015-08-31,20,2015
421,15.0,15.0,88.0,12.0,Broken Clouds,1.0,0.0,Summer,2015-08-31,21,2015
375,15.0,15.0,88.0,11.0,Cloudy,1.0,0.0,Summer,2015-08-31,22,2015
328,15.0,15.0,88.0,8.0,Cloudy,1.0,0.0,Summer,2015-08-31,23,2015
235,15.0,15.0,88.0,10.0,Cloudy,0.0,0.0,Fall,2015-09-01,0,2015
156,15.0,15.0,88.0,11.0,Broken Clouds,0.0,0.0,Fall,2015-09-01,1,2015
127,15.0,15.0,85.0,12.0,Broken Clouds,0.0,0.0,Fall,2015-09-01,2,2015
62,15.0,15.0,85.0,10.0,Broken Clouds,0.0,0.0,Fall,2015-09-01,3,2015
79,15.0,15.0,88.0,8.0,Rain,0.0,0.0,Fall,2015-09-01,4,2015
116,15.0,15.0,85.0,11.0,Broken Clouds,0.0,0.0,Fall,2015-09-01,5,2015
560,15.0,15.0,82.0,10.0,Broken Clouds,0.0,0.0,Fall,2015-09-01,6,2015
1878,15.0,15.0,82.0,14.0,Broken Clouds,0.0,0.0,Fall,2015-09-01,7,2015
3658,15.0,15.0,82.0,11.0,Scattered Clouds,0.0,0.0,Fall,2015-09-01,8,2015
1716,15.5,15.5,79.5,13.0,Scattered Clouds,0.0,0.0,Fall,2015-09-01,9,2015
606,15.5,15.5,77.0,11.0,Broken Clouds,0.0,0.0,Fall,2015-09-01,10,2015
430,15.5,15.5,77.0,12.0,Rain,0.0,0.0,Fall,2015-09-01,11,2015
919,16.0,16.0,83.0,7.0,Rain,0.0,0.0,Fall,2015-09-01,12,2015
1075,16.5,16.5,72.5,9.0,Scattered Clouds,0.0,0.0,Fall,2015-09-01,13,2015
1066,16.5,16.5,75.0,9.0,Scattered Clouds,0.0,0.0,Fall,2015-09-01,14,2015
1286,17.5,17.5,66.5,10.0,Scattered Clouds,0.0,0.0,Fall,2015-09-01,15,2015
1703,17.5,17.5,64.0,7.0,Scattered Clouds,0.0,0.0,Fall,2015-09-01,16,2015
3236,18.5,18.5,54.0,7.5,Scattered Clouds,0.0,0.0,Fall,2015-09-01,17,2015
2175,15.5,15.5,77.0,14.0,Rain,0.0,0.0,Fall,2015-09-01,18,2015
1877,15.0,15.0,79.5,7.0,Clear,0.0,0.0,Fall,2015-09-01,19,2015
1021,15.0,15.0,82.0,6.0,Clear,0.0,0.0,Fall,2015-09-01,20,2015
723,14.0,14.0,88.0,6.0,Clear,0.0,0.0,Fall,2015-09-01,21,2015
510,14.0,14.0,88.0,6.0,Clear,0.0,0.0,Fall,2015-09-01,22,2015
342,14.0,14.0,88.0,6.5,Clear,0.0,0.0,Fall,2015-09-01,23,2015
195,14.0,14.0,88.0,6.5,Clear,0.0,0.0,Fall,2015-09-02,0,2015
103,13.0,13.0,85.0,7.0,Clear,0.0,0.0,Fall,2015-09-02,1,2015
108,13.0,13.0,88.0,5.5,Clear,0.0,0.0,Fall,2015-09-02,2,2015
46,12.5,12.5,91.0,7.5,Clear,0.0,0.0,Fall,2015-09-02,3,2015
39,12.0,12.0,88.0,8.0,Clear,0.0,0.0,Fall,2015-09-02,4,2015
120,11.5,11.5,85.0,9.0,Clear,0.0,0.0,Fall,2015-09-02,5,2015
674,11.5,11.5,91.0,9.0,Scattered Clouds,0.0,0.0,Fall,2015-09-02,6,2015
2086,12.0,12.0,88.0,10.0,Scattered Clouds,0.0,0.0,Fall,2015-09-02,7,2015
4271,13.0,13.0,85.0,11.0,Scattered Clouds,0.0,0.0,Fall,2015-09-02,8,2015
2166,14.5,14.5,77.0,10.0,Scattered Clouds,0.0,0.0,Fall,2015-09-02,9,2015
1054,15.5,15.5,70.0,11.0,Scattered Clouds,0.0,0.0,Fall,2015-09-02,10,2015
1018,15.5,15.5,70.0,15.0,Scattered Clouds,0.0,0.0,Fall,2015-09-02,11,2015
1288,17.0,17.0,59.5,13.0,Scattered Clouds,0.0,0.0,Fall,2015-09-02,12,2015
1436,17.5,17.5,57.5,12.0,Scattered Clouds,0.0,0.0,Fall,2015-09-02,13,2015
1252,17.5,17.5,54.0,10.0,Scattered Clouds,0.0,0.0,Fall,2015-09-02,14,2015
1362,17.5,17.5,54.0,19.0,Scattered Clouds,0.0,0.0,Fall,2015-09-02,15,2015
1851,17.0,17.0,56.0,15.0,Scattered Clouds,0.0,0.0,Fall,2015-09-02,16,2015
3247,17.0,17.0,56.0,8.0,Scattered Clouds,0.0,0.0,Fall,2015-09-02,17,2015
